OrphaCode,DisorderName,DisabilityName,Frequency,Temporality,Severity,LossOfAbility,Type,Defined
900,Granulomatosis With Polyangiitis,Standing,Occasional,Permanent Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Standing,Occasional,Transient Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Maintaining A Standing Position,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Reaching And Catching Objects,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Reaching And Catching Objects,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Lifting And Carrying Objects,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Lifting And Carrying Objects,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Handling Objects (Fine Hand Use),Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Handling Objects (Fine Hand Use),Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Walking Short Distances,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Walking Short Distances,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Walking Long Distances,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Walking Long Distances,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Dressing/Undressing,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Dressing/Undressing,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Eating,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Eating,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Drinking,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Drinking,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Staying Asleep,Occasional,Permanent Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Staying Asleep,Occasional,Transient Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Getting Good Quality Sleep,Occasional,Permanent Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Getting Good Quality Sleep,Occasional,Transient Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Staying Awake,Occasional,Permanent Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Staying Awake,Occasional,Transient Limitation,Unspecified,n,Disability,y
900,Granulomatosis With Polyangiitis,Moving Around Outside The Home,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Moving Around Outside The Home,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Driving,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Driving,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Shopping,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Shopping,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Cooking/Preparing Meals,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Cooking/Preparing Meals,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Doing Housework,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Doing Housework,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Engaging In Paid Work In A Standard Environment,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Performing Professional Tasks,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Practicing Sports,Occasional,Transient Limitation,Low,n,Disability,y
900,Granulomatosis With Polyangiitis,Practicing Sports,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Travelling,Occasional,Permanent Limitation,Moderate,n,Disability,y
900,Granulomatosis With Polyangiitis,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
902,Werner Syndrome,Speaking,Very Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Standing,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Maintaining A Standing Position,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Walking Short Distances,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Walking Long Distances,Very Frequent,Permanent Limitation,Complete,y,Disability,y
902,Werner Syndrome,Washing Oneself,Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Dressing/Undressing,Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Moving Around Within The Home,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
902,Werner Syndrome,Moving Around Outside The Home,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Using Transportation,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Shopping,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
902,Werner Syndrome,Cooking/Preparing Meals,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
902,Werner Syndrome,Engaging In Paid Work In A Standard Environment,Very Frequent,Permanent Limitation,Severe,n,Disability,y
902,Werner Syndrome,Engaging In Paid Work In A Supported/Sheltered Environment,Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Performing Professional Tasks,Very Frequent,Permanent Limitation,Moderate,n,Disability,y
902,Werner Syndrome,Carrying Out Daily Routines,Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Practicing Sports,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,Doing Housework,Very Frequent,Permanent Limitation,Severe,n,Disability,y
902,Werner Syndrome,Looking After/Helping Others,Frequent,Permanent Limitation,Unspecified,n,Disability,y
902,Werner Syndrome,Seeking Employment,Very Frequent,Permanent Limitation,Severe,n,Disability,y
902,Werner Syndrome,Travelling,Very Frequent,Permanent Limitation,Severe,y,Disability,y
902,Werner Syndrome,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Very Frequent,Permanent Limitation,Complete,y,Disability,y
902,Werner Syndrome,Driving,Very Frequent,Permanent Limitation,Severe,n,Disability,y
99971,Well-Differentiated Liposarcoma,Standing,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Sitting,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Participating In The Arts And Cultural Activities,Unknown,Unknown,Unknown,y,Disability,n
99971,Well-Differentiated Liposarcoma,Travelling,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Food,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Humidity,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Day/Night Cycles,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Sound Intensity,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Sound Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
99971,Well-Differentiated Liposarcoma,Bending,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Transferring Oneself,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Maintaining A Standing Position,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Walking Short Distances,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Walking Long Distances,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Washing Oneself,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Regulating Urination,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Regulating Defecation,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Dressing/Undressing,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Eating,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Drinking,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Falling Asleep,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Staying Asleep,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Getting Good Quality Sleep,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Staying Awake,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Handling Emotions And Mood,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Controlling One'S Own Eating Behaviour,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Moving Around Within The Home,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Moving Around Outside The Home,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Using Transportation,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Driving,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Interacting With Other People,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Maintaining Family Relationships,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Engaging In And Maintaining Intimate Relationships,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Engaging In Sexual Relationships,Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Shopping,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Cooking/Preparing Meals,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Doing Housework,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Looking After/Helping Others,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Engaging In Paid Work In A Standard Environment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Engaging In Paid Work In A Supported/Sheltered Environment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Seeking Employment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Performing Professional Tasks,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Handling Money/Managing One'S Own Budget,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Carrying Out Administrative Procedures,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Undertaking A Simple Task,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Undertaking A Complex/Multiple Task,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Carrying Out Daily Routines,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Taking Part In Community Life,Very Frequent,Permanent Limitation,Severe,y,Disability,y
99971,Well-Differentiated Liposarcoma,Socializing,Very Frequent,Permanent Limitation,Severe,y,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Taking Part In Community Life,Occasional,Acquisition Delay,Moderate,n,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Playing With Others,Occasional,Acquisition Delay,Moderate,n,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Socializing,Frequent,Acquisition Delay,Moderate,n,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Practicing Sports,Very Frequent,Acquisition Delay,Severe,n,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Travelling,Occasional,Acquisition Delay,Moderate,n,Disability,y
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Food,Unknown,Unknown,Unknown,y,Environmental factor,n
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Humidity,Unknown,Unknown,Unknown,y,Environmental factor,n
2314,Autosomal Dominant Hyper-Ige Syndrome Due To Stat3 Deficiency,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
428,Autosomal Dominant Hypocalcemia,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Transient Limitation,Low,n,Disability,y
428,Autosomal Dominant Hypocalcemia,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Transient Limitation,Moderate,n,Disability,y
428,Autosomal Dominant Hypocalcemia,Doing Housework,Occasional,Transient Limitation,Low,n,Disability,y
428,Autosomal Dominant Hypocalcemia,Looking After/Helping Others,Occasional,Transient Limitation,Low,n,Disability,y
428,Autosomal Dominant Hypocalcemia,Carrying Out Daily Routines,Occasional,Transient Limitation,Low,n,Disability,y
428,Autosomal Dominant Hypocalcemia,Playing With Others,Occasional,Transient Limitation,Low,n,Disability,y
428,Autosomal Dominant Hypocalcemia,Practicing Sports,Frequent,Permanent Limitation,Moderate,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Seeing/Watching,Very Frequent,Permanent Limitation,Low,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Seeing/Watching,Frequent,Transient Limitation,Severe,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Hearing/Listening,Very Frequent,Permanent Limitation,Low,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Acquiring Language,Frequent,Permanent Limitation,Severe,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Acquiring Language,Frequent,Acquisition Delay,Severe,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Learning To Read,Very Frequent,Permanent Limitation,Complete,n,Disability,y
3451,Infantile Epileptic Spasms Syndrome,Learning To Write,Very Frequent,Permanent Limitation,Complete,n,Disability,y
